"","area","heat"
"10960","150835054355","313.460641325727"
"10961","150840130130","311.42294919029"
"10962","150840235235","313.21441081731"
"10963","150840315315","308.708018173902"
"10964","150840355355","312.796778972227"
"10965","150840490490","312.611992774174"
"10966","150840550550","318.040426176778"
"10967","150840590590","317.307044775188"
"10968","150845051012","309.000366707345"
"10969","150845051015","313.350895785489"
"10970","150845051125","305.589141003769"
"10971","150845051132","315.956248641259"
"10972","150845051133","320.983256415515"
"10973","150845051246","316.525525033483"
"10974","150845051282","314.646142553403"
"10975","150845052115","302.398961166002"
"10976","150845052207","301.891809991095"
"10977","150845052275","320.858175575755"
"10978","150845052442","318.061931657427"
"10979","150845052565","316.128982495914"
"10980","150845053025","311.226448727863"
"10981","150845053135","314.990853788319"
"10982","150845053150","310.908724244285"
"10983","150845053170","321.666534392677"
"10984","150845053250","325.140177369327"
"10985","150845053285","310.846639277547"
"10986","150845053360","311.638774650125"
"10987","150845054013","308.879002396322"
"10988","150845054335","307.587374530232"
"10989","150845054341","310.484711956183"
"10990","150845054375","314.527461754673"
"10991","150845054445","318.319495211049"
"10992","150845054470","322.234735829114"
"10993","150845054560","311.763233691409"
"10994","150850040040","313.884142319196"
"10995","150850055055","313.110816150901"
"10996","150850110110","309.333756664693"
"10997","150850135135","314.158043782646"
"10998","150850145145","315.313915160301"
"10999","150850185185","311.107119184013"
"11000","150850190190","311.136945453982"
"11001","150850227227","309.772903612674"
"11002","150850228228","310.584303925535"
"11003","150850230230","311.692005008511"
"11004","150850235235","316.507989037846"
"11005","150850330330","310.413994546719"
"11006","150850370370","315.799487749572"
"11007","150855051090","309.699995394841"
"11008","150855051125","305.469816699618"
"11009","150855051140","311.37990679466"
"11010","150855051160","311.735097945424"
"11011","150855051285","311.420832412175"
"11012","150855051287","307.968096993321"
"11013","150855051365","310.657016262242"
"11014","150860005005","308.854806777693"
"11015","150860015015","315.938886740896"
"11016","150860035035","308.609821614304"
"11017","150860040040","311.815510958725"
"11018","150860055055","307.617928511231"
"11019","150860055055","307.617928511231"
"11020","150860055055","307.617928511231"
"11021","150860055055","307.617928511231"
"11022","150860055055","307.617928511231"
"11023","150860055055","307.617928511231"
"11024","150860055055","307.617928511231"
"11025","150860055055","307.617928511231"
"11026","150860080080","309.731113188268"
"11027","150860140140","311.418247216538"
"11028","150860145145","308.396153065402"
"11029","150870015015","311.651101115041"
"11030","150870031031","309.088050981576"
"11031","150870130130","315.366842404629"
"11032","150870165165","309.334377827964"
"11033","150870220220","311.680826353846"
"11034","150870275275","309.355333392277"
"11035","150870370370","312.504283821572"
"11036","150870386386","310.512311626592"
"11037","150870412412","309.460961156298"
"11038","150875051055","312.633745382742"
"11039","150875051101","306.050500302185"
"11040","150875051125","305.718858316976"
"11041","150875051250","313.40258837781"
"11042","150875051440","315.876288465986"
"11043","150875052010","313.590318124692"
"11044","150875052045","316.753174734204"
"11045","150875052070","313.015812062428"
"11046","150875052075","310.676208315232"
"11047","150875052205","310.654663577736"
"11048","150875052210","309.880216547395"
"11049","150875052260","313.132732962141"
"11050","150875052470","297.451256857991"
"11051","150880020020","315.392607543401"
"11052","150880025025","310.230103323055"
"11053","150880065065","314.748343774543"
"11054","150880150150","311.179708367596"
"11055","150880195195","307.117823199725"
"11056","150880205205","311.002738570317"
"11057","150880216216","311.909723515173"
"11058","150880220220","316.142705147123"
"11059","150880235235","315.815886211274"
"11060","150880295295","306.381737587655"
"11061","150880305305","308.871349522448"
"11062","150880319319","308.059395285461"
"11063","150880330330","307.463158801981"
"11064","150880365365","304.338506737042"
"11065","150885051030","316.745458170949"
"11066","150885051100","313.968306937946"
"11067","150885051250","304.785273610914"
"11068","150885051265","315.781505002865"
"11069","150885051340","304.368851489578"
"11070","150885051355","329.837919357735"
"11071","150890015015","315.186472128457"
"11072","150890026026","307.03413967645"
"11073","150890030030","316.463238936786"
"11074","150890042042","310.828893464806"
"11075","150890055055","311.390214087724"
"11076","150890175175","309.602529464113"
"11077","150890195195","311.510329757192"
"11078","150890235235","312.104069568166"
"11079","150890305305","316.483287695464"
"11080","150890307307","313.191386659008"
"11081","150890310310","314.225935864653"
"11082","150895051041","309.25009551859"
"11083","150895051043","313.348152179258"
"11084","150895051045","311.331391785233"
"11085","150895051075","317.803608840946"
"11086","150895051365","308.02320210143"
"11087","150895052005","309.558143041965"
"11088","150895052130","312.723774194438"
"11089","150895052165","307.411980624973"
"11090","150895052185","300.059903658726"
"11091","150895052245","320.324862035112"
"11092","150900070070","313.944881330719"
"11093","150900225225","309.736932979661"
"11094","150900415415","309.854219039399"
"11095","150900535535","317.144604599355"
"11096","150900546546","309.748790645926"
"11097","150900550550","311.978169288298"
"11098","150905051010","314.17270588201"
"11099","150905051135","317.657031431443"
"11100","150905051180","311.306647294694"
"11101","150905051220","300.69307924731"
"11102","150905051245","299.44776594884"
"11103","150905051270","302.828108633759"
"11104","150905051435","301.13441450046"
"11105","150905051610","313.095685126014"
"11106","150905052285","294.087464877686"
"11107","150905052310","306.312159431429"
"11108","150905052445","306.795786356255"
"11109","150905052485","313.330116590665"
"11110","150905052500","317.102837154879"
"11111","150905052631","316.150728981512"
"11112","150905053003","307.401703717944"
"11113","150905053007","312.293769510117"
"11114","150905053008","306.777540100363"
"11115","150905053520","308.959800996564"
"11116","150905053635","310.151185800945"
"11117","150910010010","313.706255697456"
"11118","150910020020","308.812889077072"
"11119","150910060060","310.249576697101"
"11120","150910110110","310.562745793626"
"11121","150910145145","309.686667268071"
"11122","150910160160","307.663567458698"
"11123","150910241241","305.926569334528"
"11124","150910375375","315.094885241493"
"11125","150910375375","315.094885241493"
"11126","150910375375","315.094885241493"
"11127","150910375375","315.094885241493"
"11128","150910375375","315.094885241493"
"11129","150910375375","315.094885241493"
"11130","150910375375","315.094885241493"
"11131","150910375375","315.094885241493"
"11132","150910391391","309.100159943987"
"11133","160510000000","318.140903192439"
"11134","160520000000","317.474356667656"
"11135","160530000000","323.438848493209"
"11136","160540000000","312.679366239001"
"11137","160550000000","321.461819528711"
"11138","160560000000","316.867402864915"
"11139","160610045045","311.192704702849"
"11140","160610115115","315.115632354711"
"11141","160615001003","328.235032495728"
"11142","160615001015","311.440857216819"
"11143","160615001026","322.34724305948"
"11144","160615001031","307.28110340124"
"11145","160615001052","311.510049372784"
"11146","160615001094","335.845384825396"
"11148","160615001114","318.285697357353"
"11149","160615003025","310.510452105764"
"11150","160615003046","317.85607220929"
"11151","160615003054","304.59215582225"
"11152","160615003055","303.986119174143"
"11153","160615003061","326.469281995441"
"11154","160615003087","306.589920558164"
"11155","160615004022","336.486346488934"
"11156","160615004038","303.242801770028"
"11157","160615004043","316.647944236411"
"11158","160615004059","320.317863201139"
"11159","160615004074","322.317142439014"
"11161","160615005011","302.029389928057"
"11162","160615005051","322.835624400855"
"11163","160615005053","316.624713246601"
"11164","160615005088","311.910691028685"
"11165","160615005092","325.776323986196"
"11166","160615005093","319.462145264165"
"11167","160615005104","314.891870416006"
"11168","160615005112","319.361924639568"
"11169","160615005116","310.909387190939"
"11170","160615006017","304.101469417329"
"11171","160615006019","298.134678326079"
"11172","160615006037","314.89621566349"
"11173","160615006044","299.613277633584"
"11174","160615006058","317.47820108901"
"11175","160615008001","306.646113469178"
"11177","160615008021","315.321151621731"
"11178","160615008032","300.373521928348"
"11180","160615008036","328.224952318221"
"11181","160615008048","321.358428705901"
"11182","160615008057","308.217863604395"
"11183","160615008066","288.314144494253"
"11184","160615008069","319.812260127176"
"11185","160615008078","319.212948282638"
"11186","160615008082","317.969005040027"
"11187","160615008083","301.817182888212"
"11188","160615008102","317.443661889785"
"11189","160615009012","312.378360201145"
"11190","160615009034","308.071113320078"
"11191","160615009039","318.61798729573"
"11192","160615009047","311.394098993702"
"11193","160615009049","320.074290895656"
"11194","160615009076","319.111589888434"
"11195","160615009089","326.208027847175"
"11196","160615009107","313.168818653851"
"11197","160615012002","322.036466835299"
"11198","160615012007","303.174361697507"
"11202","160615012067","316.753279365922"
"11203","160615012068","325.504363434441"
"11207","160615012096","308.518312791998"
"11208","160615012097","315.184406861054"
"11209","160615012111","325.822817135295"
"11210","160615013018","309.191247223109"
"11211","160615013027","334.532295270471"
"11212","160615013041","321.31063559836"
"11213","160615013063","310.504865775516"
"11214","160615013101","347.143082408799"
"11215","160615014004","321.194664210904"
"11217","160615014035","319.465328329256"
"11218","160615014056","293.236561952117"
"11220","160615014075","309.989189448575"
"11222","160615014086","322.609777108709"
"11224","160615014105","339.389891670591"
